Policy_Number,Premium_Written,Premium_Earned,Premium_Unearned,State_of_Coverage_x,Line_of_Business,Effective_Date,Expiration_Date,Commission_Rate,New_or_Renewal,Agent_Name,State_Tax_Rate,Commission_Basis,Reinsurance_premium_rate,State_of_Coverage_y
CA10000335304,1083,275.19,807.81,NC,COMMERCIAL AUTOMOBILE,6/30/19,6/30/20,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.04,WRITTEN,0,Ga.
CA10000335304,1083,275.19,807.81,NC,COMMERCIAL AUTOMOBILE,6/30/19,6/30/20,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.04,WRITTEN,0,Hawaii (c)
CA10000335304,1083,275.19,807.81,NC,COMMERCIAL AUTOMOBILE,6/30/19,6/30/20,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.04,WRITTEN,0,La.
CA10000335304,1083,275.19,807.81,NC,COMMERCIAL AUTOMOBILE,6/30/19,6/30/20,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.04,WRITTEN,0,Mo.
CA10000335304,1083,275.19,807.81,NC,COMMERCIAL AUTOMOBILE,6/30/19,6/30/20,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.04,WRITTEN,0,N.Y.
CA10000335304,1083,275.19,807.81,NC,COMMERCIAL AUTOMOBILE,6/30/19,6/30/20,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.04,WRITTEN,0,Wyo.
CA10000335304,3430,871.56,2558.44,NC,COMMERCIAL AUTOMOBILE,6/30/19,6/30/20,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.04,WRITTEN,0,Ala.
CA10000335304,3430,871.56,2558.44,NC,COMMERCIAL AUTOMOBILE,6/30/19,6/30/20,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.04,WRITTEN,0,Ga.
CA10000335304,3430,871.56,2558.44,NC,COMMERCIAL AUTOMOBILE,6/30/19,6/30/20,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.04,WRITTEN,0,Hawaii (c)
CA10000335304,3430,871.56,2558.44,NC,COMMERCIAL AUTOMOBILE,6/30/19,6/30/20,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.04,WRITTEN,0,La.
CA10000335304,3430,871.56,2558.44,NC,COMMERCIAL AUTOMOBILE,6/30/19,6/30/20,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.04,WRITTEN,0,Mo.
CA10000335304,3430,871.56,2558.44,NC,COMMERCIAL AUTOMOBILE,6/30/19,6/30/20,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.04,WRITTEN,0,N.Y.
CA10000335304,3430,871.56,2558.44,NC,COMMERCIAL AUTOMOBILE,6/30/19,6/30/20,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.04,WRITTEN,0,Wyo.
CA10000339303,0,284.94,0,NC,COMMERCIAL AUTOMOBILE,8/3/18,8/3/19,0.0015,R,GULFSTREAM INSURANCE GROUP INC,0.04,WRITTEN,0,Ala.
CA10000339303,0,284.94,0,NC,COMMERCIAL AUTOMOBILE,8/3/18,8/3/19,0.0015,R,GULFSTREAM INSURANCE GROUP INC,0.04,WRITTEN,0,Ga.
CA10000339303,0,284.94,0,NC,COMMERCIAL AUTOMOBILE,8/3/18,8/3/19,0.0015,R,GULFSTREAM INSURANCE GROUP INC,0.04,WRITTEN,0,Hawaii (c)
CA10000339303,0,284.94,0,NC,COMMERCIAL AUTOMOBILE,8/3/18,8/3/19,0.0015,R,GULFSTREAM INSURANCE GROUP INC,0.04,WRITTEN,0,La.
CA10000339303,0,284.94,0,NC,COMMERCIAL AUTOMOBILE,8/3/18,8/3/19,0.0015,R,GULFSTREAM INSURANCE GROUP INC,0.04,WRITTEN,0,Mo.
CA10000339303,0,284.94,0,NC,COMMERCIAL AUTOMOBILE,8/3/18,8/3/19,0.0015,R,GULFSTREAM INSURANCE GROUP INC,0.04,WRITTEN,0,N.Y.
CA10000339303,0,284.94,0,NC,COMMERCIAL AUTOMOBILE,8/3/18,8/3/19,0.0015,R,GULFSTREAM INSURANCE GROUP INC,0.04,WRITTEN,0,Wyo.
CA10000339304,486,78.34,407.66,NC,COMMERCIAL AUTOMOBILE,8/3/19,8/3/20,0.0015,R,GULFSTREAM INSURANCE GROUP INC,0.04,WRITTEN,0,Ala.
CA10000339304,486,78.34,407.66,NC,COMMERCIAL AUTOMOBILE,8/3/19,8/3/20,0.0015,R,GULFSTREAM INSURANCE GROUP INC,0.04,WRITTEN,0,Ga.
CA10000339304,486,78.34,407.66,NC,COMMERCIAL AUTOMOBILE,8/3/19,8/3/20,0.0015,R,GULFSTREAM INSURANCE GROUP INC,0.04,WRITTEN,0,Hawaii (c)
CA10000339304,486,78.34,407.66,NC,COMMERCIAL AUTOMOBILE,8/3/19,8/3/20,0.0015,R,GULFSTREAM INSURANCE GROUP INC,0.04,WRITTEN,0,La.
CA10000339304,486,78.34,407.66,NC,COMMERCIAL AUTOMOBILE,8/3/19,8/3/20,0.0015,R,GULFSTREAM INSURANCE GROUP INC,0.04,WRITTEN,0,Mo.
CA10000339304,486,78.34,407.66,NC,COMMERCIAL AUTOMOBILE,8/3/19,8/3/20,0.0015,R,GULFSTREAM INSURANCE GROUP INC,0.04,WRITTEN,0,N.Y.
CA10000339304,486,78.34,407.66,NC,COMMERCIAL AUTOMOBILE,8/3/19,8/3/20,0.0015,R,GULFSTREAM INSURANCE GROUP INC,0.04,WRITTEN,0,Wyo.
CA10000343203,38,583.59,-545.59,TN,COMMERCIAL AUTOMOBILE,7/6/18,7/6/19,0.001,R,COMMERCIAL INS MARKETING GROUP LLC,0.04,WRITTEN,0.6,Ala.
CA10000343203,38,583.59,-545.59,TN,COMMERCIAL AUTOMOBILE,7/6/18,7/6/19,0.001,R,COMMERCIAL INS MARKETING GROUP LLC,0.04,WRITTEN,0.6,Ga.
CA10000343203,38,583.59,-545.59,TN,COMMERCIAL AUTOMOBILE,7/6/18,7/6/19,0.001,R,COMMERCIAL INS MARKETING GROUP LLC,0.04,WRITTEN,0.6,Hawaii (c)
CA10000343203,38,583.59,-545.59,TN,COMMERCIAL AUTOMOBILE,7/6/18,7/6/19,0.001,R,COMMERCIAL INS MARKETING GROUP LLC,0.04,WRITTEN,0.6,La.
CA10000343203,38,583.59,-545.59,TN,COMMERCIAL AUTOMOBILE,7/6/18,7/6/19,0.001,R,COMMERCIAL INS MARKETING GROUP LLC,0.04,WRITTEN,0.6,Mo.
CA10000343203,38,583.59,-545.59,TN,COMMERCIAL AUTOMOBILE,7/6/18,7/6/19,0.001,R,COMMERCIAL INS MARKETING GROUP LLC,0.04,WRITTEN,0.6,N.Y.
CA10000343203,38,583.59,-545.59,TN,COMMERCIAL AUTOMOBILE,7/6/18,7/6/19,0.001,R,COMMERCIAL INS MARKETING GROUP LLC,0.04,WRITTEN,0.6,Wyo.
CA10000343203,433,4890.52,-4457.52,TN,COMMERCIAL AUTOMOBILE,7/6/18,7/6/19,0.001,R,COMMERCIAL INS MARKETING GROUP LLC,0.04,WRITTEN,0.6,Ala.
CA10000343203,433,4890.52,-4457.52,TN,COMMERCIAL AUTOMOBILE,7/6/18,7/6/19,0.001,R,COMMERCIAL INS MARKETING GROUP LLC,0.04,WRITTEN,0.6,Ga.
CA10000343203,433,4890.52,-4457.52,TN,COMMERCIAL AUTOMOBILE,7/6/18,7/6/19,0.001,R,COMMERCIAL INS MARKETING GROUP LLC,0.04,WRITTEN,0.6,Hawaii (c)
CA10000343203,433,4890.52,-4457.52,TN,COMMERCIAL AUTOMOBILE,7/6/18,7/6/19,0.001,R,COMMERCIAL INS MARKETING GROUP LLC,0.04,WRITTEN,0.6,La.
CA10000343203,433,4890.52,-4457.52,TN,COMMERCIAL AUTOMOBILE,7/6/18,7/6/19,0.001,R,COMMERCIAL INS MARKETING GROUP LLC,0.04,WRITTEN,0.6,Mo.
CA10000343203,433,4890.52,-4457.52,TN,COMMERCIAL AUTOMOBILE,7/6/18,7/6/19,0.001,R,COMMERCIAL INS MARKETING GROUP LLC,0.04,WRITTEN,0.6,N.Y.
CA10000343203,433,4890.52,-4457.52,TN,COMMERCIAL AUTOMOBILE,7/6/18,7/6/19,0.001,R,COMMERCIAL INS MARKETING GROUP LLC,0.04,WRITTEN,0.6,Wyo.
CA10000343203,1925,32583.51,-30658.51,TN,COMMERCIAL AUTOMOBILE,7/6/18,7/6/19,0.001,R,COMMERCIAL INS MARKETING GROUP LLC,0.04,WRITTEN,0.6,Ala.
CA10000343203,1925,32583.51,-30658.51,TN,COMMERCIAL AUTOMOBILE,7/6/18,7/6/19,0.001,R,COMMERCIAL INS MARKETING GROUP LLC,0.04,WRITTEN,0.6,Ga.
CA10000343203,1925,32583.51,-30658.51,TN,COMMERCIAL AUTOMOBILE,7/6/18,7/6/19,0.001,R,COMMERCIAL INS MARKETING GROUP LLC,0.04,WRITTEN,0.6,Hawaii (c)
CA10000343203,1925,32583.51,-30658.51,TN,COMMERCIAL AUTOMOBILE,7/6/18,7/6/19,0.001,R,COMMERCIAL INS MARKETING GROUP LLC,0.04,WRITTEN,0.6,La.
CA10000343203,1925,32583.51,-30658.51,TN,COMMERCIAL AUTOMOBILE,7/6/18,7/6/19,0.001,R,COMMERCIAL INS MARKETING GROUP LLC,0.04,WRITTEN,0.6,Mo.
CA10000343203,1925,32583.51,-30658.51,TN,COMMERCIAL AUTOMOBILE,7/6/18,7/6/19,0.001,R,COMMERCIAL INS MARKETING GROUP LLC,0.04,WRITTEN,0.6,N.Y.
CA10000343203,1925,32583.51,-30658.51,TN,COMMERCIAL AUTOMOBILE,7/6/18,7/6/19,0.001,R,COMMERCIAL INS MARKETING GROUP LLC,0.04,WRITTEN,0.6,Wyo.
CA10000343204,1328,324.44,1003.56,TN,COMMERCIAL AUTOMOBILE,7/6/19,7/6/20,0.001,R,COMMERCIAL INS MARKETING GROUP LLC,0.04,WRITTEN,0,Ala.
CA10000343204,1328,324.44,1003.56,TN,COMMERCIAL AUTOMOBILE,7/6/19,7/6/20,0.001,R,COMMERCIAL INS MARKETING GROUP LLC,0.04,WRITTEN,0,Ga.
CA10000343204,1328,324.44,1003.56,TN,COMMERCIAL AUTOMOBILE,7/6/19,7/6/20,0.001,R,COMMERCIAL INS MARKETING GROUP LLC,0.04,WRITTEN,0,Hawaii (c)
CA10000343204,1328,324.44,1003.56,TN,COMMERCIAL AUTOMOBILE,7/6/19,7/6/20,0.001,R,COMMERCIAL INS MARKETING GROUP LLC,0.04,WRITTEN,0,La.
CA10000343204,1328,324.44,1003.56,TN,COMMERCIAL AUTOMOBILE,7/6/19,7/6/20,0.001,R,COMMERCIAL INS MARKETING GROUP LLC,0.04,WRITTEN,0,Mo.
CA10000343204,1328,324.44,1003.56,TN,COMMERCIAL AUTOMOBILE,7/6/19,7/6/20,0.001,R,COMMERCIAL INS MARKETING GROUP LLC,0.04,WRITTEN,0,N.Y.
CA10000343204,1328,324.44,1003.56,TN,COMMERCIAL AUTOMOBILE,7/6/19,7/6/20,0.001,R,COMMERCIAL INS MARKETING GROUP LLC,0.04,WRITTEN,0,Wyo.
CA10000343204,68471,16673.45,51797.55,TN,COMMERCIAL AUTOMOBILE,7/6/19,7/6/20,0.001,R,COMMERCIAL INS MARKETING GROUP LLC,0.04,WRITTEN,0,Ala.
CA10000343204,68471,16673.45,51797.55,TN,COMMERCIAL AUTOMOBILE,7/6/19,7/6/20,0.001,R,COMMERCIAL INS MARKETING GROUP LLC,0.04,WRITTEN,0,Ga.
CA10000343204,68471,16673.45,51797.55,TN,COMMERCIAL AUTOMOBILE,7/6/19,7/6/20,0.001,R,COMMERCIAL INS MARKETING GROUP LLC,0.04,WRITTEN,0,Hawaii (c)
CA10000343204,68471,16673.45,51797.55,TN,COMMERCIAL AUTOMOBILE,7/6/19,7/6/20,0.001,R,COMMERCIAL INS MARKETING GROUP LLC,0.04,WRITTEN,0,La.
CA10000343204,68471,16673.45,51797.55,TN,COMMERCIAL AUTOMOBILE,7/6/19,7/6/20,0.001,R,COMMERCIAL INS MARKETING GROUP LLC,0.04,WRITTEN,0,Mo.
CA10000343204,68471,16673.45,51797.55,TN,COMMERCIAL AUTOMOBILE,7/6/19,7/6/20,0.001,R,COMMERCIAL INS MARKETING GROUP LLC,0.04,WRITTEN,0,N.Y.
CA10000343204,68471,16673.45,51797.55,TN,COMMERCIAL AUTOMOBILE,7/6/19,7/6/20,0.001,R,COMMERCIAL INS MARKETING GROUP LLC,0.04,WRITTEN,0,Wyo.
CA10000343204,10475,2539.05,7935.95,TN,COMMERCIAL AUTOMOBILE,7/6/19,7/6/20,0.001,R,COMMERCIAL INS MARKETING GROUP LLC,0.04,WRITTEN,0,Ala.
CA10000343204,10475,2539.05,7935.95,TN,COMMERCIAL AUTOMOBILE,7/6/19,7/6/20,0.001,R,COMMERCIAL INS MARKETING GROUP LLC,0.04,WRITTEN,0,Ga.
CA10000343204,10475,2539.05,7935.95,TN,COMMERCIAL AUTOMOBILE,7/6/19,7/6/20,0.001,R,COMMERCIAL INS MARKETING GROUP LLC,0.04,WRITTEN,0,Hawaii (c)
CA10000343204,10475,2539.05,7935.95,TN,COMMERCIAL AUTOMOBILE,7/6/19,7/6/20,0.001,R,COMMERCIAL INS MARKETING GROUP LLC,0.04,WRITTEN,0,La.
CA10000343204,10475,2539.05,7935.95,TN,COMMERCIAL AUTOMOBILE,7/6/19,7/6/20,0.001,R,COMMERCIAL INS MARKETING GROUP LLC,0.04,WRITTEN,0,Mo.
CA10000343204,10475,2539.05,7935.95,TN,COMMERCIAL AUTOMOBILE,7/6/19,7/6/20,0.001,R,COMMERCIAL INS MARKETING GROUP LLC,0.04,WRITTEN,0,N.Y.
CA10000343204,10475,2539.05,7935.95,TN,COMMERCIAL AUTOMOBILE,7/6/19,7/6/20,0.001,R,COMMERCIAL INS MARKETING GROUP LLC,0.04,WRITTEN,0,Wyo.
CA10000344303,903,14614.13,-13711.13,TN,COMMERCIAL AUTOMOBILE,7/1/18,7/1/19,0.0015,R,ROSS & YERGER INSURANCE INC,0.04,WRITTEN,0,Ala.
CA10000344303,903,14614.13,-13711.13,TN,COMMERCIAL AUTOMOBILE,7/1/18,7/1/19,0.0015,R,ROSS & YERGER INSURANCE INC,0.04,WRITTEN,0,Ga.
CA10000344303,903,14614.13,-13711.13,TN,COMMERCIAL AUTOMOBILE,7/1/18,7/1/19,0.0015,R,ROSS & YERGER INSURANCE INC,0.04,WRITTEN,0,Hawaii (c)
CA10000344303,903,14614.13,-13711.13,TN,COMMERCIAL AUTOMOBILE,7/1/18,7/1/19,0.0015,R,ROSS & YERGER INSURANCE INC,0.04,WRITTEN,0,La.
CA10000344303,903,14614.13,-13711.13,TN,COMMERCIAL AUTOMOBILE,7/1/18,7/1/19,0.0015,R,ROSS & YERGER INSURANCE INC,0.04,WRITTEN,0,Mo.
CA10000344303,903,14614.13,-13711.13,TN,COMMERCIAL AUTOMOBILE,7/1/18,7/1/19,0.0015,R,ROSS & YERGER INSURANCE INC,0.04,WRITTEN,0,N.Y.
CA10000344303,903,14614.13,-13711.13,TN,COMMERCIAL AUTOMOBILE,7/1/18,7/1/19,0.0015,R,ROSS & YERGER INSURANCE INC,0.04,WRITTEN,0,Wyo.
CA10000344303,78,2397.34,-2319.34,TN,COMMERCIAL AUTOMOBILE,7/1/18,7/1/19,0.0015,R,ROSS & YERGER INSURANCE INC,0.04,WRITTEN,0,Ala.
CA10000344303,78,2397.34,-2319.34,TN,COMMERCIAL AUTOMOBILE,7/1/18,7/1/19,0.0015,R,ROSS & YERGER INSURANCE INC,0.04,WRITTEN,0,Ga.
CA10000344303,78,2397.34,-2319.34,TN,COMMERCIAL AUTOMOBILE,7/1/18,7/1/19,0.0015,R,ROSS & YERGER INSURANCE INC,0.04,WRITTEN,0,Hawaii (c)
CA10000344303,78,2397.34,-2319.34,TN,COMMERCIAL AUTOMOBILE,7/1/18,7/1/19,0.0015,R,ROSS & YERGER INSURANCE INC,0.04,WRITTEN,0,La.
CA10000344303,78,2397.34,-2319.34,TN,COMMERCIAL AUTOMOBILE,7/1/18,7/1/19,0.0015,R,ROSS & YERGER INSURANCE INC,0.04,WRITTEN,0,Mo.
CA10000344303,78,2397.34,-2319.34,TN,COMMERCIAL AUTOMOBILE,7/1/18,7/1/19,0.0015,R,ROSS & YERGER INSURANCE INC,0.04,WRITTEN,0,N.Y.
CA10000344303,78,2397.34,-2319.34,TN,COMMERCIAL AUTOMOBILE,7/1/18,7/1/19,0.0015,R,ROSS & YERGER INSURANCE INC,0.04,WRITTEN,0,Wyo.
CA10000344304,31062,7807.93,23254.07,TN,COMMERCIAL AUTOMOBILE,7/1/19,7/1/20,0.0015,R,ROSS & YERGER INSURANCE INC,0.04,WRITTEN,0,Ala.
CA10000344304,31062,7807.93,23254.07,TN,COMMERCIAL AUTOMOBILE,7/1/19,7/1/20,0.0015,R,ROSS & YERGER INSURANCE INC,0.04,WRITTEN,0,Ga.
CA10000344304,31062,7807.93,23254.07,TN,COMMERCIAL AUTOMOBILE,7/1/19,7/1/20,0.0015,R,ROSS & YERGER INSURANCE INC,0.04,WRITTEN,0,Hawaii (c)
CA10000344304,31062,7807.93,23254.07,TN,COMMERCIAL AUTOMOBILE,7/1/19,7/1/20,0.0015,R,ROSS & YERGER INSURANCE INC,0.04,WRITTEN,0,La.
CA10000344304,31062,7807.93,23254.07,TN,COMMERCIAL AUTOMOBILE,7/1/19,7/1/20,0.0015,R,ROSS & YERGER INSURANCE INC,0.04,WRITTEN,0,Mo.
CA10000344304,31062,7807.93,23254.07,TN,COMMERCIAL AUTOMOBILE,7/1/19,7/1/20,0.0015,R,ROSS & YERGER INSURANCE INC,0.04,WRITTEN,0,N.Y.
CA10000344304,31062,7807.93,23254.07,TN,COMMERCIAL AUTOMOBILE,7/1/19,7/1/20,0.0015,R,ROSS & YERGER INSURANCE INC,0.04,WRITTEN,0,Wyo.
CA10000344304,5568,1399.61,4168.39,TN,COMMERCIAL AUTOMOBILE,7/1/19,7/1/20,0.0015,R,ROSS & YERGER INSURANCE INC,0.04,WRITTEN,0,Ala.
CA10000344304,5568,1399.61,4168.39,TN,COMMERCIAL AUTOMOBILE,7/1/19,7/1/20,0.0015,R,ROSS & YERGER INSURANCE INC,0.04,WRITTEN,0,Ga.
CA10000344304,5568,1399.61,4168.39,TN,COMMERCIAL AUTOMOBILE,7/1/19,7/1/20,0.0015,R,ROSS & YERGER INSURANCE INC,0.04,WRITTEN,0,Hawaii (c)
CA10000344304,5568,1399.61,4168.39,TN,COMMERCIAL AUTOMOBILE,7/1/19,7/1/20,0.0015,R,ROSS & YERGER INSURANCE INC,0.04,WRITTEN,0,La.
CA10000344304,5568,1399.61,4168.39,TN,COMMERCIAL AUTOMOBILE,7/1/19,7/1/20,0.0015,R,ROSS & YERGER INSURANCE INC,0.04,WRITTEN,0,Mo.
CA10000344304,5568,1399.61,4168.39,TN,COMMERCIAL AUTOMOBILE,7/1/19,7/1/20,0.0015,R,ROSS & YERGER INSURANCE INC,0.04,WRITTEN,0,N.Y.
CA10000344304,5568,1399.61,4168.39,TN,COMMERCIAL AUTOMOBILE,7/1/19,7/1/20,0.0015,R,ROSS & YERGER INSURANCE INC,0.04,WRITTEN,0,Wyo.
CA10000345703,0,241,0,NC,COMMERCIAL AUTOMOBILE,7/1/18,7/1/19,0.0015,R,ARTHUR J GALLAGHER RISK MGT SVS INC,0.04,WRITTEN,0,Ala.
CA10000345703,0,241,0,NC,COMMERCIAL AUTOMOBILE,7/1/18,7/1/19,0.0015,R,ARTHUR J GALLAGHER RISK MGT SVS INC,0.04,WRITTEN,0,Ga.
CA10000345703,0,241,0,NC,COMMERCIAL AUTOMOBILE,7/1/18,7/1/19,0.0015,R,ARTHUR J GALLAGHER RISK MGT SVS INC,0.04,WRITTEN,0,Hawaii (c)
CA10000345703,0,241,0,NC,COMMERCIAL AUTOMOBILE,7/1/18,7/1/19,0.0015,R,ARTHUR J GALLAGHER RISK MGT SVS INC,0.04,WRITTEN,0,La.
CA10000345703,0,241,0,NC,COMMERCIAL AUTOMOBILE,7/1/18,7/1/19,0.0015,R,ARTHUR J GALLAGHER RISK MGT SVS INC,0.04,WRITTEN,0,Mo.
CA10000345703,0,241,0,NC,COMMERCIAL AUTOMOBILE,7/1/18,7/1/19,0.0015,R,ARTHUR J GALLAGHER RISK MGT SVS INC,0.04,WRITTEN,0,N.Y.
CA10000345703,0,241,0,NC,COMMERCIAL AUTOMOBILE,7/1/18,7/1/19,0.0015,R,ARTHUR J GALLAGHER RISK MGT SVS INC,0.04,WRITTEN,0,Wyo.
CA10000345704,486,122.16,363.84,NC,COMMERCIAL AUTOMOBILE,7/1/19,7/1/20,0.0015,R,ARTHUR J GALLAGHER RISK MGT SVS INC,0.04,WRITTEN,0,Ala.
CA10000345704,486,122.16,363.84,NC,COMMERCIAL AUTOMOBILE,7/1/19,7/1/20,0.0015,R,ARTHUR J GALLAGHER RISK MGT SVS INC,0.04,WRITTEN,0,Ga.
CA10000345704,486,122.16,363.84,NC,COMMERCIAL AUTOMOBILE,7/1/19,7/1/20,0.0015,R,ARTHUR J GALLAGHER RISK MGT SVS INC,0.04,WRITTEN,0,Hawaii (c)
CA10000345704,486,122.16,363.84,NC,COMMERCIAL AUTOMOBILE,7/1/19,7/1/20,0.0015,R,ARTHUR J GALLAGHER RISK MGT SVS INC,0.04,WRITTEN,0,La.
CA10000345704,486,122.16,363.84,NC,COMMERCIAL AUTOMOBILE,7/1/19,7/1/20,0.0015,R,ARTHUR J GALLAGHER RISK MGT SVS INC,0.04,WRITTEN,0,Mo.
CA10000345704,486,122.16,363.84,NC,COMMERCIAL AUTOMOBILE,7/1/19,7/1/20,0.0015,R,ARTHUR J GALLAGHER RISK MGT SVS INC,0.04,WRITTEN,0,N.Y.
CA10000345704,486,122.16,363.84,NC,COMMERCIAL AUTOMOBILE,7/1/19,7/1/20,0.0015,R,ARTHUR J GALLAGHER RISK MGT SVS INC,0.04,WRITTEN,0,Wyo.
CA10000359903,259,2531.09,-2272.09,IN,COMMERCIAL AUTOMOBILE,6/26/18,6/26/19,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.04,WRITTEN,0,Ala.
CA10000359903,259,2531.09,-2272.09,IN,COMMERCIAL AUTOMOBILE,6/26/18,6/26/19,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.04,WRITTEN,0,Ga.
CA10000359903,259,2531.09,-2272.09,IN,COMMERCIAL AUTOMOBILE,6/26/18,6/26/19,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.04,WRITTEN,0,Hawaii (c)
CA10000359903,259,2531.09,-2272.09,IN,COMMERCIAL AUTOMOBILE,6/26/18,6/26/19,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.04,WRITTEN,0,La.
CA10000359903,259,2531.09,-2272.09,IN,COMMERCIAL AUTOMOBILE,6/26/18,6/26/19,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.04,WRITTEN,0,Mo.
CA10000359903,259,2531.09,-2272.09,IN,COMMERCIAL AUTOMOBILE,6/26/18,6/26/19,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.04,WRITTEN,0,N.Y.
CA10000359903,259,2531.09,-2272.09,IN,COMMERCIAL AUTOMOBILE,6/26/18,6/26/19,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.04,WRITTEN,0,Wyo.
CA10000359903,598,4658.54,-4060.54,IN,COMMERCIAL AUTOMOBILE,6/26/18,6/26/19,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.04,WRITTEN,0,Ala.
CA10000359903,598,4658.54,-4060.54,IN,COMMERCIAL AUTOMOBILE,6/26/18,6/26/19,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.04,WRITTEN,0,Ga.
CA10000359903,598,4658.54,-4060.54,IN,COMMERCIAL AUTOMOBILE,6/26/18,6/26/19,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.04,WRITTEN,0,Hawaii (c)
CA10000359903,598,4658.54,-4060.54,IN,COMMERCIAL AUTOMOBILE,6/26/18,6/26/19,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.04,WRITTEN,0,La.
CA10000359903,598,4658.54,-4060.54,IN,COMMERCIAL AUTOMOBILE,6/26/18,6/26/19,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.04,WRITTEN,0,Mo.
CA10000359903,598,4658.54,-4060.54,IN,COMMERCIAL AUTOMOBILE,6/26/18,6/26/19,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.04,WRITTEN,0,N.Y.
CA10000359903,598,4658.54,-4060.54,IN,COMMERCIAL AUTOMOBILE,6/26/18,6/26/19,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.04,WRITTEN,0,Wyo.
CA10000359904,9772,2589.85,7182.15,IN,COMMERCIAL AUTOMOBILE,6/26/19,6/26/20,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.04,WRITTEN,0,Ala.
CA10000359904,9772,2589.85,7182.15,IN,COMMERCIAL AUTOMOBILE,6/26/19,6/26/20,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.04,WRITTEN,0,Ga.
CA10000359904,9772,2589.85,7182.15,IN,COMMERCIAL AUTOMOBILE,6/26/19,6/26/20,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.04,WRITTEN,0,Hawaii (c)
CA10000359904,9772,2589.85,7182.15,IN,COMMERCIAL AUTOMOBILE,6/26/19,6/26/20,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.04,WRITTEN,0,La.
CA10000359904,9772,2589.85,7182.15,IN,COMMERCIAL AUTOMOBILE,6/26/19,6/26/20,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.04,WRITTEN,0,Mo.
CA10000359904,9772,2589.85,7182.15,IN,COMMERCIAL AUTOMOBILE,6/26/19,6/26/20,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.04,WRITTEN,0,N.Y.
CA10000359904,9772,2589.85,7182.15,IN,COMMERCIAL AUTOMOBILE,6/26/19,6/26/20,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.04,WRITTEN,0,Wyo.
CA10000359904,4883,1294.13,3588.87,IN,COMMERCIAL AUTOMOBILE,6/26/19,6/26/20,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.04,WRITTEN,0,Ala.
CA10000359904,4883,1294.13,3588.87,IN,COMMERCIAL AUTOMOBILE,6/26/19,6/26/20,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.04,WRITTEN,0,Ga.
CA10000359904,4883,1294.13,3588.87,IN,COMMERCIAL AUTOMOBILE,6/26/19,6/26/20,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.04,WRITTEN,0,Hawaii (c)
CA10000359904,4883,1294.13,3588.87,IN,COMMERCIAL AUTOMOBILE,6/26/19,6/26/20,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.04,WRITTEN,0,La.
CA10000359904,4883,1294.13,3588.87,IN,COMMERCIAL AUTOMOBILE,6/26/19,6/26/20,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.04,WRITTEN,0,Mo.
CA10000359904,4883,1294.13,3588.87,IN,COMMERCIAL AUTOMOBILE,6/26/19,6/26/20,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.04,WRITTEN,0,N.Y.
