Policy_Number,Premium_Written,Premium_Earned,Premium_Unearned,State_of_Coverage,Line_of_Business,Effective_Date,Expiration_Date,Commission_Rate,New_or_Renewal,Agent_Name,State_Tax_Rate,Commission_Basis,Reinsurance_premium_rate
CA10000542403,4867,398.93,4468.07,TN,COMMERCIAL AUTOMOBILE,9/1/2019,9/1/2020,0.0015,R,ARTHUR J GALLAGHER RISK MGT SVS INC,0.04,WRITTEN,0.0
CA10000543003,-17,74.92,0.0,GA,COMMERCIAL AUTOMOBILE,8/22/2018,8/22/2019,0.0015,N,CORPORATE INSURANCE ADVISORS LLC,0.036000000000000004,WRITTEN,0.0
CA10000543003,-1200,4662.66,0.0,GA,COMMERCIAL AUTOMOBILE,8/22/2018,8/22/2019,0.0015,N,CORPORATE INSURANCE ADVISORS LLC,0.036000000000000004,WRITTEN,0.0
CA10000543003,-225,1203.64,0.0,GA,COMMERCIAL AUTOMOBILE,8/22/2018,8/22/2019,0.0015,N,CORPORATE INSURANCE ADVISORS LLC,0.036000000000000004,WRITTEN,0.0
CA10000543703,14,629.85,-615.85,GA,COMMERCIAL AUTOMOBILE,9/13/2018,9/13/2019,0.0015,R,BROWNING AGENCY OF HASTINGS INC/AG,0.036000000000000004,WRITTEN,0.8
CA10000543703,1392,8913.73,-7521.73,GA,COMMERCIAL AUTOMOBILE,9/13/2018,9/13/2019,0.0015,R,BROWNING AGENCY OF HASTINGS INC/AG,0.036000000000000004,WRITTEN,0.8
CA10000543703,3321,42807.14,-39486.14,GA,COMMERCIAL AUTOMOBILE,9/13/2018,9/13/2019,0.0015,R,BROWNING AGENCY OF HASTINGS INC/AG,0.036000000000000004,WRITTEN,0.8
CA10000543704,1124,55.28,1068.72,GA,COMMERCIAL AUTOMOBILE,9/13/2019,9/13/2020,0.0015,R,BROWNING AGENCY OF HASTINGS INC/AG,0.036000000000000004,WRITTEN,0.6
CA10000543704,16537,813.3,15723.7,GA,COMMERCIAL AUTOMOBILE,9/13/2019,9/13/2020,0.0015,R,BROWNING AGENCY OF HASTINGS INC/AG,0.036000000000000004,WRITTEN,0.6
CA10000543704,63645,3130.08,60514.92,GA,COMMERCIAL AUTOMOBILE,9/13/2019,9/13/2020,0.0015,R,BROWNING AGENCY OF HASTINGS INC/AG,0.036000000000000004,WRITTEN,0.6
CA10000545603,-225,2865.43,0.0,FL,COMMERCIAL AUTOMOBILE,9/1/2018,9/1/2019,0.0015,R,ROSS & YERGER INSURANCE INC,0.006,WRITTEN,0.0
CA10000545603,-2013,8152.39,0.0,FL,COMMERCIAL AUTOMOBILE,9/1/2018,9/1/2019,0.0015,R,ROSS & YERGER INSURANCE INC,0.006,WRITTEN,0.0
CA10000545604,5055,414.34,4640.66,FL,COMMERCIAL AUTOMOBILE,9/1/2019,9/1/2020,0.0015,R,ROSS & YERGER INSURANCE INC,0.006,WRITTEN,0.0
CA10000545604,12608,1033.44,11574.56,FL,COMMERCIAL AUTOMOBILE,9/1/2019,9/1/2020,0.0015,R,ROSS & YERGER INSURANCE INC,0.006,WRITTEN,0.0
CA10000549103,2742,5548.56,-2806.56,MS,COMMERCIAL AUTOMOBILE,10/4/2018,10/4/2019,0.0015,N,WRC INC/CLARK INS AGY/BATESVILLE/AG,0.028999999999999998,WRITTEN,0.0
CA10000549103,7917,30095.25,-22178.25,MS,COMMERCIAL AUTOMOBILE,10/4/2018,10/4/2019,0.0015,N,WRC INC/CLARK INS AGY/BATESVILLE/AG,0.028999999999999998,WRITTEN,0.0
CA10000549603,0,323.56,-323.56,FL,COMMERCIAL AUTOMOBILE,9/1/2018,9/1/2019,0.0015,R,GCM INSURANCE AGENCY LLC/WEST POINT,0.006,WRITTEN,0.0
CA10000549604,486,39.84,446.16,FL,COMMERCIAL AUTOMOBILE,9/1/2019,9/1/2020,0.0015,R,GCM INSURANCE AGENCY LLC/WEST POINT,0.006,WRITTEN,0.0
CA10000549803,0,1270.24,-1270.24,FL,COMMERCIAL AUTOMOBILE,9/7/2018,9/7/2019,0.0015,R,ROSS & YERGER INSURANCE INC,0.006,WRITTEN,0.0
CA10000549803,0,493.91,0.0,FL,COMMERCIAL AUTOMOBILE,9/7/2018,9/7/2019,0.0015,R,ROSS & YERGER INSURANCE INC,0.006,WRITTEN,0.0
CA10000549804,737,48.33,688.67,FL,COMMERCIAL AUTOMOBILE,9/7/2019,9/7/2020,0.0015,R,ROSS & YERGER INSURANCE INC,0.006,WRITTEN,0.0
CA10000549804,1932,126.69,1805.31,FL,COMMERCIAL AUTOMOBILE,9/7/2019,9/7/2020,0.0015,R,ROSS & YERGER INSURANCE INC,0.006,WRITTEN,0.0
CA10000550303,574,1092.22,-518.22,GA,COMMERCIAL AUTOMOBILE,10/18/2018,10/18/2019,0.0015,N,GEORGE H ODIORNE INS AGCY INC/AG,0.036000000000000004,WRITTEN,0.8
CA10000550303,7,775.37,-768.37,GA,COMMERCIAL AUTOMOBILE,10/18/2018,10/18/2019,0.0015,N,GEORGE H ODIORNE INS AGCY INC/AG,0.036000000000000004,WRITTEN,0.8
CA10000550303,487,57405.15,-56918.15,GA,COMMERCIAL AUTOMOBILE,10/18/2018,10/18/2019,0.0015,N,GEORGE H ODIORNE INS AGCY INC/AG,0.036000000000000004,WRITTEN,0.8
CA10000550603,0,195.73,0.0,OH,COMMERCIAL AUTOMOBILE,5/28/2018,5/28/2019,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.025,WRITTEN,0.6
CA10000550604,486,167.31,318.69,OH,COMMERCIAL AUTOMOBILE,5/28/2019,5/28/2020,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.025,WRITTEN,0.0
CA10000551603,17,1958.34,-1941.34,KY,COMMERCIAL AUTOMOBILE,9/1/2018,9/1/2019,0.0015,R,ROSS & YERGER INSURANCE INC,0.013999999999999999,WRITTEN,0.0
CA10000551603,0,4172.94,-4172.94,KY,COMMERCIAL AUTOMOBILE,9/1/2018,9/1/2019,0.0015,R,ROSS & YERGER INSURANCE INC,0.013999999999999999,WRITTEN,0.0
CA10000551604,6470,530.33,5939.67,KY,COMMERCIAL AUTOMOBILE,9/1/2019,9/1/2020,0.0015,R,ROSS & YERGER INSURANCE INC,0.013999999999999999,WRITTEN,0.0
CA10000551604,2973,243.69,2729.31,KY,COMMERCIAL AUTOMOBILE,9/1/2019,9/1/2020,0.0015,R,ROSS & YERGER INSURANCE INC,0.013999999999999999,WRITTEN,0.0
CA10000552503,0,363.5,0.0,TN,COMMERCIAL AUTOMOBILE,10/1/2018,10/1/2019,0.0015,N,BOYLES MOAK & STONE INC,0.04,WRITTEN,0.0
CA10000552903,0,323.56,-323.56,AL,COMMERCIAL AUTOMOBILE,9/1/2018,9/1/2019,0.0015,R,BILLS INSURANCE AGENCY INC,0.04,WRITTEN,0.0
CA10000552904,486,39.84,446.16,AL,COMMERCIAL AUTOMOBILE,9/1/2019,9/1/2020,0.0015,R,BILLS INSURANCE AGENCY INC,0.04,WRITTEN,0.0
CA10000553403,0,363.5,0.0,SC,COMMERCIAL AUTOMOBILE,10/10/2018,10/10/2019,0.0015,N,EDWARD LAMB & ASSOCIATES INC,0.025,WRITTEN,0.0
CA10000553503,0,1467.99,-1467.99,SC,COMMERCIAL AUTOMOBILE,9/1/2018,9/1/2019,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.025,WRITTEN,0.0
CA10000553503,0,4937.89,0.0,SC,COMMERCIAL AUTOMOBILE,9/1/2018,9/1/2019,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.025,WRITTEN,0.0
CA10000553504,2271,186.15,2084.85,SC,COMMERCIAL AUTOMOBILE,9/1/2019,9/1/2020,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.025,WRITTEN,0.8
CA10000553504,7617,624.34,6992.66,SC,COMMERCIAL AUTOMOBILE,9/1/2019,9/1/2020,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.025,WRITTEN,0.8
CA10000553703,0,348.76,-348.76,MS,COMMERCIAL AUTOMOBILE,9/30/2018,9/30/2019,0.0015,N,HENNESSEY THAMES & LEAVITT INS/SUR,0.028999999999999998,WRITTEN,0.6
CA10000553703,0,2728.2,0.0,MS,COMMERCIAL AUTOMOBILE,9/30/2018,9/30/2019,0.0015,N,HENNESSEY THAMES & LEAVITT INS/SUR,0.028999999999999998,WRITTEN,0.6
CA10000554103,0,2821.25,0.0,OH,COMMERCIAL AUTOMOBILE,10/1/2018,10/1/2019,0.0015,N,SOUTHGROUP INS & FIN SVS/CLARKSDALE,0.025,WRITTEN,0.0
CA10000554103,0,1124.16,0.0,OH,COMMERCIAL AUTOMOBILE,10/1/2018,10/1/2019,0.0015,N,SOUTHGROUP INS & FIN SVS/CLARKSDALE,0.025,WRITTEN,0.0
CA10000554303,0,2056.85,-2056.85,SC,COMMERCIAL AUTOMOBILE,10/15/2018,10/15/2019,0.0015,N,SIHLE INS GROUP INC/ALTAMONTE SPGS,0.025,WRITTEN,0.0
CA10000554303,0,654.45,-654.45,SC,COMMERCIAL AUTOMOBILE,10/15/2018,10/15/2019,0.0015,N,SIHLE INS GROUP INC/ALTAMONTE SPGS,0.025,WRITTEN,0.0
CA10000554803,0,84380.93,-84380.93,MS,COMMERCIAL AUTOMOBILE,10/5/2018,10/5/2019,0.0015,N,BROWN & BROWN OF FL INC/FT LAUD,0.028999999999999998,WRITTEN,0.0
CA10000554803,0,982.05,0.0,MS,COMMERCIAL AUTOMOBILE,10/5/2018,10/5/2019,0.0015,N,BROWN & BROWN OF FL INC/FT LAUD,0.028999999999999998,WRITTEN,0.0
CA10000554803,0,15219.94,0.0,MS,COMMERCIAL AUTOMOBILE,10/5/2018,10/5/2019,0.0015,N,BROWN & BROWN OF FL INC/FT LAUD,0.028999999999999998,WRITTEN,0.0
CA10000555503,0,52.36,0.0,GA,COMMERCIAL AUTOMOBILE,10/14/2018,10/14/2019,0.0015,N,ACRISURE LLC,0.036000000000000004,WRITTEN,0.0
CA10000555503,0,5991.04,0.0,GA,COMMERCIAL AUTOMOBILE,10/14/2018,10/14/2019,0.0015,N,ACRISURE LLC,0.036000000000000004,WRITTEN,0.0
CA10000555503,0,1258.04,0.0,GA,COMMERCIAL AUTOMOBILE,10/14/2018,10/14/2019,0.0015,N,ACRISURE LLC,0.036000000000000004,WRITTEN,0.0
CA10000556703,-11,2430.98,0.0,AL,COMMERCIAL AUTOMOBILE,9/1/2018,9/1/2019,0.0015,R,ROSS & YERGER INSURANCE INC,0.04,WRITTEN,0.0
CA10000556703,-36,6596.9,0.0,AL,COMMERCIAL AUTOMOBILE,9/1/2018,9/1/2019,0.0015,R,ROSS & YERGER INSURANCE INC,0.04,WRITTEN,0.0
CA10000556704,11798,967.05,10830.95,AL,COMMERCIAL AUTOMOBILE,9/1/2019,9/1/2020,0.0015,R,ROSS & YERGER INSURANCE INC,0.04,WRITTEN,0.0
CA10000556704,4270,350.0,3920.0,AL,COMMERCIAL AUTOMOBILE,9/1/2019,9/1/2020,0.0015,R,ROSS & YERGER INSURANCE INC,0.04,WRITTEN,0.0
CA10000557503,-507,13549.05,0.0,NC,COMMERCIAL AUTOMOBILE,9/1/2018,9/1/2019,0.0015,R,SOUTHGROUP INS & FIN SVS/HATTIESBG1,0.04,WRITTEN,0.8
CA10000557503,-10,2235.59,0.0,NC,COMMERCIAL AUTOMOBILE,9/1/2018,9/1/2019,0.0015,R,SOUTHGROUP INS & FIN SVS/HATTIESBG1,0.04,WRITTEN,0.8
CA10000557504,19216,1575.08,17640.92,NC,COMMERCIAL AUTOMOBILE,9/1/2019,9/1/2020,0.0015,R,SOUTHGROUP INS & FIN SVS/HATTIESBG1,0.04,WRITTEN,0.6
CA10000557504,3323,272.38,3050.62,NC,COMMERCIAL AUTOMOBILE,9/1/2019,9/1/2020,0.0015,R,SOUTHGROUP INS & FIN SVS/HATTIESBG1,0.04,WRITTEN,0.6
CA10000558703,-20,10.67,0.0,IL,COMMERCIAL AUTOMOBILE,10/15/2018,3/26/2019,0.0015,N,HERNDON CARR AND COMPANY INC,0.026000000000000002,WRITTEN,0.0
CA10000558703,-413,235.7,0.0,IL,COMMERCIAL AUTOMOBILE,10/15/2018,3/26/2019,0.0015,N,HERNDON CARR AND COMPANY INC,0.026000000000000002,WRITTEN,0.0
CA10000558703,-1503,856.69,0.0,IL,COMMERCIAL AUTOMOBILE,10/15/2018,3/26/2019,0.0015,N,HERNDON CARR AND COMPANY INC,0.026000000000000002,WRITTEN,0.0
CA10000559103,0,2661.94,0.0,FL,COMMERCIAL AUTOMOBILE,10/13/2018,10/13/2019,0.0015,N,MCGRIFF INS SVCS INC/LAKEWOOD RANCH,0.006,WRITTEN,0.0
CA10000559103,0,978.31,-978.31,FL,COMMERCIAL AUTOMOBILE,10/13/2018,10/13/2019,0.0015,N,MCGRIFF INS SVCS INC/LAKEWOOD RANCH,0.006,WRITTEN,0.0
CA10000559103,0,73.3,0.0,FL,COMMERCIAL AUTOMOBILE,10/13/2018,10/13/2019,0.0015,N,MCGRIFF INS SVCS INC/LAKEWOOD RANCH,0.006,WRITTEN,0.0
CA10000560303,25,3772.44,-3747.44,PA,COMMERCIAL AUTOMOBILE,9/11/2018,9/11/2019,0.0015,N,BROWN & BROWN OF FL INC/HOMESTD/AG,0.039,WRITTEN,0.0
CA10000560303,-7374,40525.12,0.0,PA,COMMERCIAL AUTOMOBILE,9/11/2018,9/11/2019,0.0015,N,BROWN & BROWN OF FL INC/HOMESTD/AG,0.039,WRITTEN,0.0
CA10000560303,-210,1253.07,0.0,PA,COMMERCIAL AUTOMOBILE,9/11/2018,9/11/2019,0.0015,N,BROWN & BROWN OF FL INC/HOMESTD/AG,0.039,WRITTEN,0.0
CA10000560603,0,165.44,-165.44,SC,COMMERCIAL AUTOMOBILE,9/9/2018,9/9/2019,0.0015,N,BXS INSURANCE INC,0.025,WRITTEN,0.0
CA10000560603,0,2777.98,0.0,SC,COMMERCIAL AUTOMOBILE,9/9/2018,9/9/2019,0.0015,N,BXS INSURANCE INC,0.025,WRITTEN,0.0
CA10000561303,0,1254.3,0.0,MS,COMMERCIAL AUTOMOBILE,10/27/2018,10/27/2019,0.0015,N,SOUTHGROUP INS & FIN/GREENWOOD1/AG,0.028999999999999998,WRITTEN,0.0
CA10000561303,0,3947.65,0.0,MS,COMMERCIAL AUTOMOBILE,10/27/2018,10/27/2019,0.0015,N,SOUTHGROUP INS & FIN/GREENWOOD1/AG,0.028999999999999998,WRITTEN,0.0
CA10000561502,0,335.42,0.0,IN,COMMERCIAL AUTOMOBILE,9/12/2018,9/12/2019,0.0015,R,INDIANOLA INSURANCE AGENCY INC,0.04,WRITTEN,0.0
CA10000561502,0,931.8,0.0,IN,COMMERCIAL AUTOMOBILE,9/12/2018,9/12/2019,0.0015,R,INDIANOLA INSURANCE AGENCY INC,0.04,WRITTEN,0.0
CA10000561503,1442,74.86,1367.14,IN,COMMERCIAL AUTOMOBILE,9/12/2019,9/12/2020,0.0015,R,INDIANOLA INSURANCE AGENCY INC,0.04,WRITTEN,0.0
CA10000561503,468,24.3,443.7,IN,COMMERCIAL AUTOMOBILE,9/12/2019,9/12/2020,0.0015,R,INDIANOLA INSURANCE AGENCY INC,0.04,WRITTEN,0.0
CA10000562003,167,1175.23,-1008.23,IL,COMMERCIAL AUTOMOBILE,10/1/2018,10/1/2019,0.0015,N,BI-COUNTY INSURANCE AGENCY INC,0.026000000000000002,WRITTEN,0.8
CA10000562003,73,463.43,-390.43,IL,COMMERCIAL AUTOMOBILE,10/1/2018,10/1/2019,0.0015,N,BI-COUNTY INSURANCE AGENCY INC,0.026000000000000002,WRITTEN,0.8
CA10000562303,0,2266.27,-2266.27,SC,COMMERCIAL AUTOMOBILE,10/4/2018,10/4/2019,0.0015,N,BI-COUNTY INSURANCE AGENCY INC,0.025,WRITTEN,0.6
CA10000562303,0,3989.54,-3989.54,SC,COMMERCIAL AUTOMOBILE,10/4/2018,10/4/2019,0.0015,N,BI-COUNTY INSURANCE AGENCY INC,0.025,WRITTEN,0.6
CA10000562903,-1331,21158.42,0.0,FL,COMMERCIAL AUTOMOBILE,8/31/2018,8/31/2019,0.0015,R,ASSUREDPARTNERS OF FLORIDA LLC,0.006,WRITTEN,0.0
CA10000562903,-31,338.96,0.0,FL,COMMERCIAL AUTOMOBILE,8/31/2018,8/31/2019,0.0015,R,ASSUREDPARTNERS OF FLORIDA LLC,0.006,WRITTEN,0.0
CA10000562903,157,5685.87,-5528.87,FL,COMMERCIAL AUTOMOBILE,8/31/2018,8/31/2019,0.0015,R,ASSUREDPARTNERS OF FLORIDA LLC,0.006,WRITTEN,0.0
CA10000562904,11197,884.94,10312.06,FL,COMMERCIAL AUTOMOBILE,8/31/2019,8/31/2020,0.0015,R,ASSUREDPARTNERS OF FLORIDA LLC,0.006,WRITTEN,0.0
CA10000562904,34336,2786.66,31549.34,FL,COMMERCIAL AUTOMOBILE,8/31/2019,8/31/2020,0.0015,R,ASSUREDPARTNERS OF FLORIDA LLC,0.006,WRITTEN,0.0
CA10000562904,581,47.2,533.8,FL,COMMERCIAL AUTOMOBILE,8/31/2019,8/31/2020,0.0015,R,ASSUREDPARTNERS OF FLORIDA LLC,0.006,WRITTEN,0.0
CA10000564003,0,540.0,0.0,MS,COMMERCIAL AUTOMOBILE,9/17/2018,9/17/2019,0.0015,R,BXS INSURANCE INC,0.028999999999999998,WRITTEN,0.0
CA10000564003,0,1285.78,0.0,MS,COMMERCIAL AUTOMOBILE,9/17/2018,9/17/2019,0.0015,R,BXS INSURANCE INC,0.028999999999999998,WRITTEN,0.0
CA10000564004,806,30.83,775.17,MS,COMMERCIAL AUTOMOBILE,9/17/2019,9/17/2020,0.0015,R,BXS INSURANCE INC,0.028999999999999998,WRITTEN,0.0
CA10000564004,1876,71.76,1804.24,MS,COMMERCIAL AUTOMOBILE,9/17/2019,9/17/2020,0.0015,R,BXS INSURANCE INC,0.028999999999999998,WRITTEN,0.0
CA10000565903,0,85.48,0.0,KY,COMMERCIAL AUTOMOBILE,9/18/2018,9/18/2019,0.0015,R,ROSS & YERGER INSURANCE INC,0.013999999999999999,WRITTEN,0.0
CA10000565903,0,1147.56,0.0,KY,COMMERCIAL AUTOMOBILE,9/18/2018,9/18/2019,0.0015,R,ROSS & YERGER INSURANCE INC,0.013999999999999999,WRITTEN,0.0
CA10000565904,1667,59.21,1607.79,KY,COMMERCIAL AUTOMOBILE,9/18/2019,9/18/2020,0.0015,R,ROSS & YERGER INSURANCE INC,0.013999999999999999,WRITTEN,0.0
CA10000565904,120,4.26,115.74,KY,COMMERCIAL AUTOMOBILE,9/18/2019,9/18/2020,0.0015,R,ROSS & YERGER INSURANCE INC,0.013999999999999999,WRITTEN,0.0
CA10000566503,-138,3225.14,0.0,MO,COMMERCIAL AUTOMOBILE,9/1/2018,9/1/2019,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.02,WRITTEN,0.0
CA10000566503,-212,11286.9,0.0,MO,COMMERCIAL AUTOMOBILE,9/1/2018,9/1/2019,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.02,WRITTEN,0.0
CA10000566504,15391,1261.56,14129.44,MO,COMMERCIAL AUTOMOBILE,9/1/2019,9/1/2020,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.02,WRITTEN,0.8
CA10000566504,4486,367.7,4118.3,MO,COMMERCIAL AUTOMOBILE,9/1/2019,9/1/2020,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.02,WRITTEN,0.8
CA10000566803,-20,233.21,0.0,PA,COMMERCIAL AUTOMOBILE,10/1/2018,10/1/2019,0.0019,N,CHAPP INC/CITRUS/AG,0.039,WRITTEN,0.6
CA10000566803,-66,1027.08,0.0,PA,COMMERCIAL AUTOMOBILE,10/1/2018,10/1/2019,0.0019,N,CHAPP INC/CITRUS/AG,0.039,WRITTEN,0.6
CA10000566803,876,22396.97,-21520.97,PA,COMMERCIAL AUTOMOBILE,10/1/2018,10/1/2019,0.0019,N,CHAPP INC/CITRUS/AG,0.039,WRITTEN,0.6
CA10000568503,179,13246.32,-13067.32,KY,COMMERCIAL AUTOMOBILE,9/5/2018,9/2/2019,0.0015,N,ARTHUR J GALLAGHER RISK MGT SVS INC,0.013999999999999999,WRITTEN,0.0
CA10000568503,110,6433.2,-6323.2,KY,COMMERCIAL AUTOMOBILE,9/5/2018,9/2/2019,0.0015,N,ARTHUR J GALLAGHER RISK MGT SVS INC,0.013999999999999999,WRITTEN,0.0
CA10000568503,-8,79.3,0.0,KY,COMMERCIAL AUTOMOBILE,9/5/2018,9/2/2019,0.0015,N,ARTHUR J GALLAGHER RISK MGT SVS INC,0.013999999999999999,WRITTEN,0.0
CA10000568703,0,339.53,-339.53,SC,COMMERCIAL AUTOMOBILE,9/13/2018,9/13/2019,0.0015,N,FISHER BROWN BOTTRELL INSURANCE INC,0.025,WRITTEN,0.0
CA10000570304,61436,2517.87,58918.13,IN,COMMERCIAL AUTOMOBILE,9/16/2019,9/16/2020,0.0015,N,OLIN HILL & ASSOCIATES INC,0.04,WRITTEN,0.0
CA10000570304,827,33.89,793.11,IN,COMMERCIAL AUTOMOBILE,9/16/2019,9/16/2020,0.0015,N,OLIN HILL & ASSOCIATES INC,0.04,WRITTEN,0.0
CA10000570304,10702,438.61,10263.39,IN,COMMERCIAL AUTOMOBILE,9/16/2019,9/16/2020,0.0015,N,OLIN HILL & ASSOCIATES INC,0.04,WRITTEN,0.0
CA10000572403,0,1884.82,0.0,IN,COMMERCIAL AUTOMOBILE,10/21/2018,10/21/2019,0.0015,N,BEN BROWN INSURANCE AGENCY INC,0.04,WRITTEN,0.0
CA10000572403,0,175.02,0.0,IN,COMMERCIAL AUTOMOBILE,10/21/2018,10/21/2019,0.0015,N,BEN BROWN INSURANCE AGENCY INC,0.04,WRITTEN,0.0
CA10000572403,0,11754.71,-11754.71,IN,COMMERCIAL AUTOMOBILE,10/21/2018,10/21/2019,0.0015,N,BEN BROWN INSURANCE AGENCY INC,0.04,WRITTEN,0.0
CA10000573403,-66,3944.11,0.0,IN,COMMERCIAL AUTOMOBILE,10/4/2018,10/4/2019,0.0015,N,BI-COUNTY INSURANCE AGENCY INC,0.04,WRITTEN,0.0
CA10000573403,-17,1967.56,0.0,IN,COMMERCIAL AUTOMOBILE,10/4/2018,10/4/2019,0.0015,N,BI-COUNTY INSURANCE AGENCY INC,0.04,WRITTEN,0.0
CA10000574203,0,3180.16,0.0,MO,COMMERCIAL AUTOMOBILE,9/1/2018,9/1/2019,0.0015,R,SOUTHGROUP INS & FIN SVS/LAUREL,0.02,WRITTEN,0.0
CA10000574203,-578,4544.53,0.0,MO,COMMERCIAL AUTOMOBILE,9/1/2018,9/1/2019,0.0015,R,SOUTHGROUP INS & FIN SVS/LAUREL,0.02,WRITTEN,0.0
CA10000574204,5056,414.43,4641.57,MO,COMMERCIAL AUTOMOBILE,9/1/2019,9/1/2020,0.0015,R,SOUTHGROUP INS & FIN SVS/LAUREL,0.02,WRITTEN,0.8
CA10000574204,6914,566.72,6347.28,MO,COMMERCIAL AUTOMOBILE,9/1/2019,9/1/2020,0.0015,R,SOUTHGROUP INS & FIN SVS/LAUREL,0.02,WRITTEN,0.8
CA10000574403,0,2937.58,0.0,IN,COMMERCIAL AUTOMOBILE,9/1/2018,9/1/2019,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.04,WRITTEN,0.6
CA10000574403,0,599.66,0.0,IN,COMMERCIAL AUTOMOBILE,9/1/2018,9/1/2019,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.04,WRITTEN,0.6
CA10000574404,4540,372.13,4167.87,IN,COMMERCIAL AUTOMOBILE,9/1/2019,9/1/2020,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.04,WRITTEN,0.0
CA10000574404,929,76.15,852.85,IN,COMMERCIAL AUTOMOBILE,9/1/2019,9/1/2020,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.04,WRITTEN,0.0
CA10000577803,1661,47565.84,-45904.84,TN,COMMERCIAL AUTOMOBILE,10/1/2018,10/1/2019,0.0019,N,CHAPP INC/CITRUS/AG,0.04,WRITTEN,0.0
CA10000577803,0,1758.76,0.0,TN,COMMERCIAL AUTOMOBILE,10/1/2018,10/1/2019,0.0019,N,CHAPP INC/CITRUS/AG,0.04,WRITTEN,0.0
CA10000577803,35,791.93,-756.93,TN,COMMERCIAL AUTOMOBILE,10/1/2018,10/1/2019,0.0019,N,CHAPP INC/CITRUS/AG,0.04,WRITTEN,0.0
CA10000578603,0,318.96,0.0,KY,COMMERCIAL AUTOMOBILE,9/15/2018,9/15/2019,0.0015,R,HUB INTERNATIONAL MIDWEST LIMITED,0.013999999999999999,WRITTEN,0.0
CA10000578603,0,1813.79,0.0,KY,COMMERCIAL AUTOMOBILE,9/15/2018,9/15/2019,0.0015,R,HUB INTERNATIONAL MIDWEST LIMITED,0.013999999999999999,WRITTEN,0.0
CA10000578604,466,20.37,445.63,KY,COMMERCIAL AUTOMOBILE,9/15/2019,9/15/2020,0.0015,R,HUB INTERNATIONAL MIDWEST LIMITED,0.013999999999999999,WRITTEN,0.0
CA10000578604,2956,129.22,2826.78,KY,COMMERCIAL AUTOMOBILE,9/15/2019,9/15/2020,0.0015,R,HUB INTERNATIONAL MIDWEST LIMITED,0.013999999999999999,WRITTEN,0.0
CA10000578903,169,2307.32,-2138.32,SC,COMMERCIAL AUTOMOBILE,9/19/2018,9/19/2019,0.0015,R,ROSS & YERGER INSURANCE INC,0.025,WRITTEN,0.0
CA10000578903,-52,4478.86,0.0,SC,COMMERCIAL AUTOMOBILE,9/19/2018,9/19/2019,0.0015,R,ROSS & YERGER INSURANCE INC,0.025,WRITTEN,0.0
CA10000578904,3911,128.23,3782.77,SC,COMMERCIAL AUTOMOBILE,9/19/2019,9/19/2020,0.0015,R,ROSS & YERGER INSURANCE INC,0.025,WRITTEN,0.0
CA10000578904,6764,221.77,6542.23,SC,COMMERCIAL AUTOMOBILE,9/19/2019,9/19/2020,0.0015,R,ROSS & YERGER INSURANCE INC,0.025,WRITTEN,0.0
CA10000584703,0,2554.74,0.0,FL,COMMERCIAL AUTOMOBILE,9/6/2018,9/6/2019,0.0015,R,GCM INSURANCE AGENCY LLC/STARKVILLE,0.006,WRITTEN,0.8
CA10000584703,0,644.12,0.0,FL,COMMERCIAL AUTOMOBILE,9/6/2018,9/6/2019,0.0015,R,GCM INSURANCE AGENCY LLC/STARKVILLE,0.006,WRITTEN,0.8
CA10000584704,3860,263.66,3596.34,FL,COMMERCIAL AUTOMOBILE,9/6/2019,9/6/2020,0.0015,R,GCM INSURANCE AGENCY LLC/STARKVILLE,0.006,WRITTEN,0.6
CA10000584704,988,67.49,920.51,FL,COMMERCIAL AUTOMOBILE,9/6/2019,9/6/2020,0.0015,R,GCM INSURANCE AGENCY LLC/STARKVILLE,0.006,WRITTEN,0.6
CA10000585002,-4154,1346.02,0.0,OH,COMMERCIAL AUTOMOBILE,9/15/2018,3/5/2019,0.0015,N,FISHER BROWN BOTTRELL INSURANCE INC,0.025,WRITTEN,0.0
CA10000585002,-1222,397.07,0.0,OH,COMMERCIAL AUTOMOBILE,9/15/2018,3/5/2019,0.0015,N,FISHER BROWN BOTTRELL INSURANCE INC,0.025,WRITTEN,0.0
CA10000586803,0,6924.72,0.0,NC,COMMERCIAL AUTOMOBILE,9/19/2018,9/19/2019,0.0015,R,BXS INSURANCE INC,0.04,WRITTEN,0.0
CA10000586803,0,630.69,0.0,NC,COMMERCIAL AUTOMOBILE,9/19/2018,9/19/2019,0.0015,R,BXS INSURANCE INC,0.04,WRITTEN,0.0
